mode,probe_id,probe_text,neighbor_id,cosine,neighbor_line,neighbor_text
without_punctuation,e692b8eaec24c06b189d8b7b,それは確定的なんだが。,raw-L15690,0.20894862988044988,15691,"は？日本語なんだが？

はぁ？それはありえないんだが？
資料であることとそうでないことはテレビの報道によるニュースで明らかだぞ？"
without_punctuation,1c35b460c04544efe79d2884,それは確定的だからな。,raw-L02601,0.3871398491766495,2602,世界１だからな
without_punctuation,edc31b0a9049a9621bece27f,それは確定的だ。,raw-L11032,0.18452506788627887,11033,">あ、当然MPもちの餡（ブラボも有り）、ナ、回避+ガード＋チャクラのモ
>にもかてっこない。
推測で語らないでください

>ソロで語るなら、獣召忍シ赤黒詩狩戦竜暗モナ>侍は確定
どこで確定してるの？

>で、どのジョブが侍より強いって？ｗ
忍・黒・赤"
without_punctuation,59e001e6ab085fe81cd5beb9,ぜいいんが速さとスピードを比較した。,raw-L08189,0.3117443716700447,8190,"ホーバージョン
パワー：Ｓ スピード：Ａ 命中パワー：Ｓ 防御：Ａ 廃人度：Ｓ
バーニー
パワー：Ａ スピード：Ｂ 命中パワー：Ｃ 防御：Ａ 廃人度：Ｂ
ガラントサコート
パワー：Ｂ スピード：Ｂ 命中パワー：Ｂ 防御：Ｓ 廃人度：Ｃ"
without_punctuation,8fb7d6cd490dbad2d8374588,ぜいいんが速さとスピードを比較したからな。,raw-L08189,0.27328090226802126,8190,"ホーバージョン
パワー：Ｓ スピード：Ａ 命中パワー：Ｓ 防御：Ａ 廃人度：Ｓ
バーニー
パワー：Ａ スピード：Ｂ 命中パワー：Ｃ 防御：Ａ 廃人度：Ｂ
ガラントサコート
パワー：Ｂ スピード：Ｂ 命中パワー：Ｂ 防御：Ｓ 廃人度：Ｃ"
without_punctuation,c2bfcb86bf2ccdbbe7bf07a3,ぜいいんが速さとスピードを比較したんだが。,raw-L08189,0.27412456382967715,8190,"ホーバージョン
パワー：Ｓ スピード：Ａ 命中パワー：Ｓ 防御：Ａ 廃人度：Ｓ
バーニー
パワー：Ａ スピード：Ｂ 命中パワー：Ｃ 防御：Ａ 廃人度：Ｂ
ガラントサコート
パワー：Ｂ スピード：Ｂ 命中パワー：Ｂ 防御：Ｓ 廃人度：Ｃ"
without_punctuation,1d2fd3e1a0aee85c3f141d2d,速度制限を確認したんだが。,raw-L04861,0.33522280690178247,4862,"その分隔の差がでかいだろ
だからこの二つで比較したんだが、頭平気か？

おまえこそ釣りだろ"
without_punctuation,3d3e7d66562d700e6d922c29,速度制限を確認したからな。,raw-L03472,0.30011764081291614,3473,"やめとけ
やったら殺す
前のＨＰ荒らした奴は全員住んでる住所をつきとめて殺したからな"
without_punctuation,4ba3486c499b6a19ca2e136f,俺は明日確認するかもしれない。,raw-L06582,0.47365924627321954,6583,"グラットン狼鯖１１０万
どんどん値上がりしてる
明日には２００万越えるかもしれない"
without_punctuation,83c46ecc4fe1ca40f941980d,俺は確認しなかったからな。,raw-L06067,0.23605136613944144,6068,"今そのBurontって人いたから聞いてみたけどここに書いてないってさ
やっぱ全然関係なかったか"
without_punctuation,630baea60fceeb0578858b08,俺は確認しなかったんだが。,raw-L13095,0.27908631300559944,13096,"当時はブロントの鯖で持ってる人いなかったんだが
ブロントを知らないくせにあんまりふざけたこと言うなよ"
without_punctuation,098b620b57582dd36f767bc9,俺は確認しませんでした。,raw-L15101,0.24193714120735182,15102,ばかかこいつ【練習相手になりません】
without_punctuation,f2f92e2f8191ddcd5fac1dfe,俺は100件の記録を確認したんだが。,raw-L04861,0.2905932474121582,4862,"その分隔の差がでかいだろ
だからこの二つで比較したんだが、頭平気か？

おまえこそ釣りだろ"
without_punctuation,370ced74890ddbbec6b93afb,俺は100件の記録を確認したからな。,raw-L03472,0.2608602278813214,3473,"やめとけ
やったら殺す
前のＨＰ荒らした奴は全員住んでる住所をつきとめて殺したからな"
without_punctuation,55564699f8452b555bc9309a,俺は100件の記録を確認した。,raw-L01315,0.40799064194661505,1316,ロトさんの限界は350＋650＝1000だべ？
without_punctuation,a97417e9ea3aea4c342759f7,俺はAからBへ3個を渡したんだが。,raw-L04861,0.3608835515292395,4862,"その分隔の差がでかいだろ
だからこの二つで比較したんだが、頭平気か？

おまえこそ釣りだろ"
without_punctuation,dba3429ac8d34476f1bc4d3e,俺はAからBへ3個を渡したからな。,raw-L03472,0.31805869545044313,3473,"やめとけ
やったら殺す
前のＨＰ荒らした奴は全員住んでる住所をつきとめて殺したからな"
without_punctuation,a0a8ef828ba112e6d0f70d00,俺はAからBへ3個を渡した。,raw-L00189,0.25387400603386634,190,俺は高二だ
without_punctuation,65f8f45806be513b274d0e75,もしぜいいんが来れば確認する。,raw-L10469,0.18319180706949711,10471,"本人じゃない。普通の意見言っただけだしな
管理人は無関係で出た名前のレスは削除してほしい
これが当たり前になったらＰスキルあるやつはぜいいん晒されることになるぞ？"
without_punctuation,82194e41426a7cfe046297b4,私立学校でふいんきを調べた。,raw-L01210,0.18518695201628502,1211,不良だから学校さぼるべ？
without_punctuation,8b17ae36dc41dda0e792a299,私立学校でふいんきを調べたからな。,raw-L02601,0.16843562357466946,2602,世界１だからな
without_punctuation,18c27da631462029ab0e6038,私立学校でふいんきを調べたんだが。,raw-L15578,0.19356745280579266,15579,"光は2ｃｈ見てないってさっきも言ったんだが
ちゃんとログくらい読めよ"
without_punctuation,9fd74965954422d091288be5,田中がAを復旧したからな。,raw-L03472,0.2910531500088146,3473,"やめとけ
やったら殺す
前のＨＰ荒らした奴は全員住んでる住所をつきとめて殺したからな"
without_punctuation,5e277fb454994996df935fe9,田中がAを復旧したんだが。,raw-L04861,0.32488558130718104,4862,"その分隔の差がでかいだろ
だからこの二つで比較したんだが、頭平気か？

おまえこそ釣りだろ"
without_punctuation,68faef2a12a47cc8049c206b,Bは停止中なんだが。,raw-L15690,0.28163144429495324,15691,"は？日本語なんだが？

はぁ？それはありえないんだが？
資料であることとそうでないことはテレビの報道によるニュースで明らかだぞ？"
without_punctuation,1000edcfaba44089832295fa,Bは停止中だからな。,raw-L02601,0.8411286968876241,2602,世界１だからな
without_punctuation,66dbef94505c5ba041a2cc3b,俺は明日確認するんだが。,raw-L00877,0.24275226057883206,878,"なんでゼータ２馬鹿にするんだ？
おまえらはゼータ２より強いのか？"
without_punctuation,cfcd3fcf5c33cb7ef1cfcf4e,俺は明日確認するからな。,raw-L07232,0.2685599526538546,7233,"うるさいないちいち
ちょっと間違えて勘違いしただけだろ
焦ってれば誰でもミスはするからな"
without_punctuation,44f755efebe1fd5937673221,俺は明日確認する。,raw-L00189,0.1522281839444774,190,俺は高二だ
without_punctuation,fca2386d4769cbe241f14b48,田中は佐藤を助けなかったんだが。,raw-L13095,0.2630609613869107,13096,"当時はブロントの鯖で持ってる人いなかったんだが
ブロントを知らないくせにあんまりふざけたこと言うなよ"
without_punctuation,1c7d67e7f192da20cd18da2b,田中は佐藤を助けなかったからな。,raw-L06067,0.22260756569493023,6068,"今そのBurontって人いたから聞いてみたけどここに書いてないってさ
やっぱ全然関係なかったか"
without_punctuation,2387d96b0e46ace380a2be10,担当者が100件の記録を確認したんだが。,raw-L04861,0.28031964879096305,4862,"その分隔の差がでかいだろ
だからこの二つで比較したんだが、頭平気か？

おまえこそ釣りだろ"
without_punctuation,3e0aa1efda6b5289c5805dfd,担当者が100件の記録を確認したからな。,raw-L03472,0.2517799887589256,3473,"やめとけ
やったら殺す
前のＨＰ荒らした奴は全員住んでる住所をつきとめて殺したからな"
without_punctuation,602f2410c67d0f3094ebee9f,今日は雨が降っているんだが。,raw-L05970,0.5552511718069345,5971,今日は休み
without_punctuation,71cf283ce550dc7618356890,今日は雨が降っているからな。,raw-L05970,0.5761121389439158,5971,今日は休み
without_punctuation,f92914a4ab68e29872fa2ecd,会議が長くて疲れたんだが。,raw-L15578,0.26168844103610195,15579,"光は2ｃｈ見てないってさっきも言ったんだが
ちゃんとログくらい読めよ"
without_punctuation,070c88f21c275d1625904bf3,会議が長くて疲れたからな。,raw-L03602,0.3221613997379276,3603,"呼ばれたから来たべ
俺の偽者がいるとはいい度胸だな"
without_punctuation,e2b2afc844fbcdf70c0d279b,念のため資料を何度も見直したので提出が遅れたからな。,raw-L06874,0.24384353845213705,6875,全てが解決したのでこれで終了
without_punctuation,8f02c51e0e2e3fb6c60603a2,念のため資料を何度も見直したので提出が遅れたんだが。,raw-L06874,0.2644613101930024,6875,全てが解決したのでこれで終了
